2022-03-05 17:56,27.3,54.4,4.9,15.8,0.0778,1488
2022-03-05 18:00,27.2,53.8,4.3,15.8,0.0778,1489
2022-03-05 18:04,27.7,55,4.41,16.2,0.0926,1487
2022-03-05 18:08,29.8,530,4.4,18.9,0.0889,924
2022-03-05 18:12,30.7,778,3.42,19.9,0.0741,706
2022-03-05 18:16,26.3,1015,1.67,25.2,0.0667,194
2022-03-05 18:20,24.4,234,4.32,13.4,0.1,1265
2022-03-05 18:24,25.8,52.6,4.34,14.6,0.1,1494
2022-03-05 18:28,25.3,50.3,4.72,14,0.0815,1497
2022-03-05 18:32,25.2,50.5,4.81,13.8,0.0815,1497
2022-03-05 18:36,25.2,50.4,4.67,13.9,0.0778,1497
2022-03-05 18:40,25.5,50.5,4.94,14,0.0852,1496
2022-03-05 18:44,25.5,51.2,4.21,14.2,0.0852,1496
2022-03-05 18:48,25.8,51.5,5.35,14.5,0.0889,1494
2022-03-05 18:52,26.3,52.6,4.51,14.8,0.0889,1493
2022-03-05 18:56,26.1,52.2,5.67,14.5,0.0926,1492
2022-03-05 19:00,25.9,51.3,4.77,14.4,0.507,1494
2022-03-05 19:04,27.2,54.4,4.66,15.7,0.0889,1488
2022-03-05 19:08,29.4,533,3.78,18,0.0815,944
2022-03-05 19:12,31.2,732,3.43,19.7,0.0815,744
2022-03-05 19:16,27,999,2.01,17.1,0.0815,194
2022-03-05 19:20,25.6,98,4.72,13.7,0.0815,1446
2022-03-05 19:24,25.4,50.6,4.22,13.7,0.0963,1498
2022-03-05 19:28,26.9,52.4,4.74,14.3,0.0926,1493
2022-03-05 19:32,29.5,58,5.97,15.6,0.0926,1481
2022-03-05 19:36,25.8,52,4.33,14.4,0.0963,1494
2022-03-05 19:40,25.3,51.1,4.74,14.2,0.0889,1496
2022-03-05 19:44,24.8,50.4,4.4,13.8,0.0815,1498
2022-03-05 19:48,24.3,48.8,4.05,13.3,0.0889,1501
